"gene_symbol","logFC","logCPM","F","PValue","FDR","gene"
"CACNG5",-0.204100168336197,0.544104440661204,0.250154905736165,0.619651417630734,0.833097432961436,"CACNG5"
"CACNG4",0.00541600819191508,7.75218589499936,0.00397488915194553,0.950025702218341,0.987964524298436,"CACNG4"
"RP11-349A8.3",0.304206985001755,1.1211645699552,4.31219422254406,0.0439456525782902,0.240005410113903,"RP11-349A8.3"
"CACNG1",-0.028193639573862,-0.967870847874837,0.020346785015902,0.887263998532358,0.961566139591448,"CACNG1"
"HELZ",0.127124395001391,6.72383169345157,2.72462298218455,0.106203564788826,0.369886291225005,"HELZ"
"RP11-401F2.3",-0.0970834783252015,-1.18616744123865,0.183753781591023,0.670396522148841,0.860052406680844,"RP11-401F2.3"
"PSMD12",-0.151327002488939,6.0467564277378,4.8958204274933,0.0323609853879983,0.206016322822266,"PSMD12"
"PITPNC1",-0.14806267060342,7.00911267767309,4.7571895346101,0.0347738427972879,0.213249658891527,"PITPNC1"
"NOL11",-0.0350908783834205,5.52700707364381,0.318889208820941,0.575252745353772,0.807935136450869,"NOL11"
"SNORA38B",-0.0136990423864105,-3.54375081210065,0.000603120505731031,0.980454448519805,0.99959943955531,"SNORA38B"
"BPTF",0.283245172960049,8.10996624772637,9.2248848747194,0.00407495211962401,0.0726452240786855,"BPTF"
"RP11-855A2.3",1.00850636624464,-3.17099492864723,3.20034706817986,0.0774225250477388,0.316431870265961,"RP11-855A2.3"
"C17orf58",-0.111308583220244,2.86652259024978,1.08295052290355,0.303939340697275,0.614263511842319,"C17orf58"
"RP11-855A2.5",1.65234564592935,-3.68593412348925,2.54710627708789,0.11432338274031,0.383415652510778,"RP11-855A2.5"
"KPNA2",-0.140181331046734,7.55532992116404,6.57787679949492,0.0139541145152239,0.133629257248939,"KPNA2"
"AC145343.2",0.578832523372572,-3.69589586085271,0.648710453326391,0.422498829112036,0.709354705484434,"AC145343.2"
"LINC00674",-0.157301608102054,2.64326153854288,2.92340863828727,0.0946171595308218,0.349272072050606,"LINC00674"
"LRRC37A16P",-0.118252749202908,5.22022383887787,3.09375773492827,0.0858114396103212,0.334058047427393,"LRRC37A16P"
"SH3GL1P3",0.0536567583871183,2.44859403591603,0.188445514123376,0.666415905090037,0.85751108521508,"SH3GL1P3"
"RP11-147L13.7",-0.263511425476816,-1.36704562746332,1.29970472152507,0.260855788203642,0.572164691123816,"RP11-147L13.7"
"RP11-147L13.8",0.217925232905644,0.80221536180673,0.74178414021536,0.393943856257425,0.687042111947036,"RP11-147L13.8"
"LOC440461",1.47975377339824,-2.97388482499295,7.00723463348953,0.00998939315624144,0.11203023251333,"LOC440461"
"RP11-147L13.2",0.263672203475068,-1.79811242161579,0.939473777442486,0.337906417603997,0.642796398371633,"RP11-147L13.2"
"AMZ2",-0.104815596902932,5.78092826300097,3.36281879821165,0.0737118219887053,0.308620371460999,"AMZ2"
"ARSG",0.157229258690286,2.71900155842589,0.806324457681298,0.374282810467862,0.672790189115843,"ARSG"
"SLC16A6",0.581117700088904,1.97867478569863,2.1584417800351,0.149592777992169,0.439955301702072,"SLC16A6"
"RP11-120M18.2",-0.112331166539714,-1.39247221964343,0.214894511733248,0.64539725207204,0.846976865482851,"RP11-120M18.2"
"WIPI1",0.208427153537633,3.34611032322358,1.83597693094263,0.182602179167567,0.482521003865623,"WIPI1"
"MIR635",0.141443569566929,-0.816219842356525,0.404540873532974,0.528236073180408,0.778478656780612,"MIR635"
"PRKAR1A",-0.148885036412139,8.43471030841458,5.88985674873977,0.0195571138479705,0.160037323236533,"PRKAR1A"
"FAM20A",0.110501379508464,-0.131376549818902,0.339603272125337,0.563165876661881,0.800149833264925,"FAM20A"
"AC079210.1",-0.0258639971703024,-0.0643266358291373,0.0189290067595289,0.891225341046472,0.963712407560901,"AC079210.1"
"RP11-120M18.5",0.348366465935293,-4.25836992545808,0.0988074919870372,0.756092895831658,0.903198757330525,"RP11-120M18.5"
"RP11-118B18.1",2.45293936956847,-4.16713831767046,3.24489110386619,0.0787286551028358,0.319558948012922,"RP11-118B18.1"
"ABCA8",4.26438478939596,0.833294626410981,9.01921195740395,0.00446549639835275,0.0763796791460771,"ABCA8"
"ABCA9",1.91622758739345,0.359207960863404,5.32181457038879,0.0265127950171056,0.18729899381249,"ABCA9"
"ABCA9-AS1",0.355410698903551,-4.41683533393502,0.278365022783441,0.61520407176343,0.831048378132417,"ABCA9-AS1"
"ABCA6",0.401437057524679,-1.85983312849204,0.725510056827851,0.399067741275198,0.691115340681528,"ABCA6"
"LOC100421166",0.916042084317488,-4.01058367687013,0.7264936406975,0.39690246891698,0.689389734144128,"LOC100421166"
"ABCA10",0.556774050352903,0.00688340534651796,1.21139225616111,0.277587631783486,0.588794853420132,"ABCA10"
"ABCA5",0.198059478034898,4.87957889112157,1.64565334739541,0.20652275254899,0.510133751509296,"ABCA5"
"SNRPGP4",0.254295311674744,-1.32482164468194,0.843062861325845,0.363845636424804,0.665024269966574,"SNRPGP4"
"MAP2K6",0.193695502788861,4.08963032532516,1.66862688426204,0.203442619560494,0.506385756181441,"MAP2K6"
"RP1-193H18.2",-0.00719846015510997,3.96993747907139,0.00284943752097765,0.957679868844238,0.990675981175444,"RP1-193H18.2"
"RP1-200G19.1",0.385269493705669,-3.18683857540245,0.582828172190909,0.447412357070647,0.728305865045023,"RP1-200G19.1"
"KCNJ16",0.357569446021897,-3.110510027159,0.294654695105451,0.588829361877509,0.816703977447713,"KCNJ16"
"KCNJ2-AS1",0.198654416790283,0.336374865655903,0.328565940445916,0.569542937452228,0.804260942537269,"KCNJ2-AS1"
"KCNJ2",0.197089671943368,1.68868272554972,0.367670088510119,0.547598979796496,0.790147232188654,"KCNJ2"
"RP11-238F2.1",-0.666733030085563,-4.02386223093406,0.474639183203536,0.493300343156884,0.755401616305259,"RP11-238F2.1"
"CASC17",-0.263880448691431,-4.32911271527046,0.0479838940275404,0.829705823405021,0.936332344249907,"CASC17"
"LOC124685",-0.746312914615152,-3.58513376704609,3.69481937394017,0.0572997040682449,0.273500826149445,"LOC124685"
"AC005152.3",1.55270504062305,-4.17056094237621,1.96240441150646,0.168803869414966,0.465632045220465,"AC005152.3"
"LINC01152",0.903398947681696,-2.67324799837582,4.25992622323809,0.0433705083762984,0.238341403857668,"LINC01152"
"SOX9-AS1",0.27764029235044,-0.286376562614979,0.392099454276977,0.5346544076712,0.782372826078658,"SOX9-AS1"
"AC007461.1",-0.242062300480484,-3.66452923895598,0.153119430094894,0.696350165389259,0.873336146550888,"AC007461.1"
"AC007461.2",0.776649144521599,-2.70305210684348,1.91179681434574,0.171941774640762,0.46910834744705,"AC007461.2"
"SOX9",0.606864009368052,4.24109835479068,1.01272597456872,0.320584969346153,0.627938616866638,"SOX9"
"LINC00511",-0.331109222345656,1.66287881222725,3.3231557767084,0.0753726668028732,0.311754061355137,"LINC00511"
"RP11-1124B17.1",-1.05735341462521,-3.74586182867378,2.40493789413751,0.124237110587295,0.401602942360478,"RP11-1124B17.1"
"SLC39A11",-0.335353346144352,2.4561563245014,6.21194284966236,0.0166819153170934,0.146755320943999,"SLC39A11"
"RP11-766H1.1",-0.297025588531955,-1.08338441223523,2.14263754663691,0.150823555908799,0.441443412077559,"RP11-766H1.1"
"RP11-143K11.5",-0.00415648645994789,-3.65810023880395,6.27885937109046e-05,0.993692561433228,1,"RP11-143K11.5"
"SSTR2",-0.560328145610435,3.57505551291705,6.3430967767579,0.0157234421629316,0.142295254135815,"SSTR2"
"RP11-143K11.1",-0.840526189133538,1.53400826268106,11.5030311893663,0.00151564357117393,0.0437914585585672,"RP11-143K11.1"
"COG1",-0.0200350502908693,5.47495910022544,0.146282610019474,0.704024748293198,0.876932166266215,"COG1"
"FAM104A",-0.0419162889458231,3.61552546704589,0.43690431640294,0.512197817520673,0.769430547103366,"FAM104A"
"C17orf80",0.0825518427575826,5.04225854038995,1.39229740278691,0.244598059649291,0.553432833991593,"C17orf80"
"RP11-661C3.2",0.252981533713583,-1.45460938277892,1.53133885233999,0.222876475049262,0.528316768756473,"RP11-661C3.2"
"CPSF4L",-0.130404027225077,-2.59093523298624,0.142474427115303,0.707336779596224,0.878244460797539,"CPSF4L"
"CDC42EP4",0.0504748008777823,5.8424626494014,0.23405767895128,0.631021654033543,0.838983837312662,"CDC42EP4"
"SDK2",-0.169452903592845,5.53359480087118,0.455006278912196,0.503877605921417,0.763076055828752,"SDK2"
"RP11-449L23.2",-1.80698200054151,-3.76849139896344,6.76283614733803,0.011215338782006,0.118944960030972,"RP11-449L23.2"
"RP11-277J6.2",-0.678404179015009,-3.3778771700827,1.87503685810684,0.174112105032423,0.470625647459286,"RP11-277J6.2"
"CTD-2532D12.4",0.640978358265448,-4.39683312232508,0.525108259638436,0.48943621472583,0.752997594471317,"CTD-2532D12.4"
"RP11-101O21.1",1.6945880397907,-4.29472104480072,1.87382646838124,0.18613721655539,0.486798342384484,"RP11-101O21.1"
"RPL38",-0.176302396485779,6.70065733679239,2.80435228214336,0.101373394904867,0.360813296668637,"RPL38"
"CTD-2514K5.2",-0.117168777002413,-2.22731674556108,0.094048869229283,0.760481512993982,0.904338972174338,"CTD-2514K5.2"
"TTYH2",-0.45282440884241,1.39018528090979,1.02239659581278,0.318065470734659,0.626319104909419,"TTYH2"
"DNAI2",0.83476821247403,-3.55707576734511,1.07389459731232,0.302739176743347,0.613076259765288,"DNAI2"
"KIF19",-0.116090018507446,-2.36463454169839,0.0913011669287632,0.763832398629592,0.905596625192026,"KIF19"
"BTBD17",0.292882622099551,-1.11362677116109,0.517000924325431,0.47616149867586,0.74668240833812,"BTBD17"
"GPR142",1.24434308713835,-4.10890673818764,1.22447277203138,0.273649854956994,0.584632923223201,"GPR142"
"GPRC5C",-0.321587369391427,1.5930011523463,0.408734265963332,0.526325132319657,0.777325787325666,"GPRC5C"
"CD300A",0.989775832087912,-4.26558919047258,0.748530670810544,0.395550393176106,0.688363823206366,"CD300A"
"CD300C",-0.413495023397677,-3.40832249484348,0.638632916114564,0.426148270085745,0.712133256660358,"CD300C"
"RAB37",-0.886562313578422,-3.00748981912435,2.32817041405508,0.131407810602167,0.41241917799511,"RAB37"
"SLC9A3R1",-0.214161848869402,2.88965131908501,0.550093113081863,0.462537911703335,0.739305905582559,"SLC9A3R1"
"NAT9",0.107072550152904,4.76303982641176,1.32257074571533,0.256579038299995,0.567193292644434,"NAT9"
"TMEM104",-0.140063134777911,4.32501722630783,1.88646417915437,0.176823429092445,0.47479579848316,"TMEM104"
"GRIN2C",0.0897597914363669,0.55116513778843,0.204337880607032,0.653551954946389,0.850804992615662,"GRIN2C"
"FDXR",-0.105741358699214,2.38761956432295,0.765733994217945,0.386473131508947,0.682331355701599,"FDXR"
"FADS6",-0.130558448247705,-0.932079035987985,0.176233418994055,0.676797274270706,0.862826399260078,"FADS6"
"USH1G",0.448358750117362,-0.883738352118541,1.56153315977632,0.218427484201978,0.523780410493716,"USH1G"
"OTOP2",0.219299798745892,-4.27983059384676,0.0366183418541886,0.850114538830119,0.946068137322272,"OTOP2"
"OTOP3",0.174056506457402,-3.34762671451651,0.0883703022654995,0.76693065591649,0.906922820433761,"OTOP3"
"HID1",0.117271275774139,6.6240132610813,2.12115759145998,0.152645418839091,0.443735533482139,"HID1"
"CDR2L",0.00917012961396593,5.96814663331449,0.0143511662294191,0.905210536417372,0.970398347283261,"CDR2L"
"ICT1",-0.190866212763214,3.24427376279603,7.14078070672614,0.0106496867717996,0.115457388872387,"ICT1"
"KCTD2",-0.0877335174082366,6.74972893339924,1.10498616979327,0.299131186545968,0.610140837253961,"KCTD2"
"ATP5H",-0.252044686591272,4.88446994027843,10.9111852477406,0.00194849742475666,0.0498933618087223,"ATP5H"
"RP11-1112G13.3",0.0663913959391716,-2.43373922761265,0.0487789592838299,0.826110137607035,0.934833110862284,"RP11-1112G13.3"
"AC111186.1",-0.754130143282656,-4.14688553348979,0.518958217082775,0.475407494683579,0.74629530025826,"AC111186.1"
"SLC16A5",-0.462635664609855,-1.43216198857394,0.818958266051812,0.370862725125182,0.670641109463053,"SLC16A5"
"ARMC7",-0.10659172128544,3.51961831908292,1.54711153633916,0.220398481297474,0.525675846232656,"ARMC7"
"NT5C",-0.0111918359539365,3.91151281803749,0.0209622812561021,0.885568099775085,0.960632788171456,"NT5C"
"HN1",-0.27122521023671,8.65044124587545,11.2731499906991,0.0016698639303654,0.0456298769700738,"HN1"
"RP11-649A18.5",0.00402324981809963,1.55149382913758,0.000782141945659154,0.977819972308104,0.998489406055424,"RP11-649A18.5"
"RP11-649A18.4",0.190272564040499,2.03790371279596,1.97594357325741,0.167109323797086,0.463362373838786,"RP11-649A18.4"
"RP11-649A18.7",-0.199503813213388,1.00892708907466,1.80211337421933,0.186611451197449,0.487111459442391,"RP11-649A18.7"
"SUMO2",-0.0889147118689207,7.32394097048195,1.93798453957375,0.171149623031523,0.468281687080008,"SUMO2"
"NUP85",-0.0837776616794181,4.38736790205005,1.42896099644235,0.238579921604547,0.54544791100797,"NUP85"
"GGA3",-0.0087986117773521,6.31114277647768,0.0249610312436204,0.875214544849407,0.956022491776146,"GGA3"
"MRPS7",-0.35078476582721,4.42441147058016,18.8016145418683,8.7728196067178e-05,0.00905371080329987,"MRPS7"
"MIF4GD",0.00656976308973465,3.57479262850179,0.00612939776449651,0.93796548262717,0.984098278943544,"MIF4GD"
"RP11-649A18.12",0.0373724594925854,1.56109733931966,0.104363085689352,0.748244599897564,0.898669590659155,"RP11-649A18.12"
"SLC25A19",-0.0623272799787611,1.15924387553412,0.198870958609626,0.657905644147261,0.853044472320983,"SLC25A19"
"GRB2",-0.234295511721451,7.81724370947812,10.2682873945639,0.00257171670959274,0.0572156586657428,"GRB2"
"AC011933.2",0.093217576408142,-2.93476051703647,0.0533120614940232,0.818102011906601,0.93161763441242,"AC011933.2"
"RP11-16C1.2",-0.418877364057482,-2.64501354053008,0.602126210626632,0.441041105529792,0.723620734320763,"RP11-16C1.2"
"RP11-16C1.1",-0.381045528146101,-1.96319567187575,1.74933310876069,0.192921771387932,0.493783164128066,"RP11-16C1.1"
"KIAA0195",0.233360952049644,6.06754777979496,8.79918073949058,0.004935195753113,0.0798919952738228,"KIAA0195"
"CASKIN2",0.110167420089247,4.78551424472081,2.01049064505259,0.163525567066074,0.458537375303599,"CASKIN2"
"TSEN54",0.0898506981238564,4.24847660830069,0.957860096429099,0.333280331452127,0.638973488553285,"TSEN54"
"LLGL2",-1.34765843915217,-0.872510827977954,11.7078241757322,0.00141287049111939,0.0421627986019995,"LLGL2"
"MYO15B",0.833894663062572,3.35749256761146,12.1543543523182,0.00116670603166731,0.0375336782179951,"MYO15B"
"RECQL5",0.248229516641378,4.5112527872169,8.16136773405001,0.00660416568634903,0.0914596357400037,"RECQL5"
"SMIM5",0.482041147421629,-1.23985171157194,3.39006652190393,0.072742175347115,0.30674407871584,"SMIM5"
"SMIM6",0.362023939592447,-2.66869957236353,0.849995499384,0.360477729360098,0.662806404521938,"SMIM6"
"SAP30BP",-0.0952301608376477,6.01450039459439,2.90056296341652,0.0958722617714055,0.350987331091302,"SAP30BP"
"RP11-474I11.8",0.924695695777954,-3.67848731237836,1.87506340360986,0.174169323158384,0.470742603606117,"RP11-474I11.8"
"RP11-474I11.7",0.365020394346988,-3.10504083546311,0.434855078100679,0.511565570439016,0.768832503003493,"RP11-474I11.7"
"ITGB4",0.251852373413197,-2.11876620447694,0.52566822788636,0.472189348760034,0.744255793593714,"ITGB4"
"GALK1",-0.0499798584873694,2.62995245446232,0.127933483352013,0.722359757887488,0.885330565848299,"GALK1"
"H3F3B",-0.0355931212886908,8.58732884713143,0.226890200525925,0.636285832606341,0.842087891931332,"H3F3B"
"UNK",0.0649994051473042,5.73060345680588,1.40337020611407,0.242760682949363,0.551141119748201,"UNK"
"RP11-552F3.4",0.544104979133343,-2.43004286470325,1.95212529383996,0.168367375680372,0.465181559196221,"RP11-552F3.4"
"UNC13D",0.670834139896393,0.241536652511323,8.34910379828552,0.00606940986711862,0.0877228515205525,"UNC13D"
"WBP2",-0.013496326616337,7.14616745386234,0.0249059846097366,0.875351049352228,0.956022491776146,"WBP2"
"TRIM47",-0.320386590896746,0.229400662730237,1.25288103188677,0.269327131634878,0.580728561196233,"TRIM47"
"RP11-552F3.9",0.193649452787642,-3.82370180948188,0.0695299460704326,0.792578003697704,0.918987455447051,"RP11-552F3.9"
"TRIM65",0.399605848757378,4.37155816373676,14.429407236697,0.000458705610995984,0.0228272424011064,"TRIM65"
"RP11-552F3.10",0.210614862534381,-0.188899146560447,1.05999799544578,0.309097805887071,0.619388614409536,"RP11-552F3.10"
"MRPL38",0.0346113589666951,1.76303740389139,0.0558443713710957,0.814327728127661,0.929922855566794,"MRPL38"
"RP11-552F3.12",2.01317738345674,-4.06386170329431,3.55896047402007,0.0640507787281938,0.289107582718799,"RP11-552F3.12"
"FBF1",0.343582176940066,0.936359542122074,4.86286947646201,0.032924908803767,0.207451479202966,"FBF1"
"ACOX1",-0.132005333119603,5.47455860325373,5.20368220493436,0.0276270143342026,0.191324653141601,"ACOX1"
"TEN1",-0.515033862156581,-3.90346997614311,0.458236750899516,0.500279941094094,0.760389766933669,"TEN1"
"TEN1-CDK3",-0.220378143210285,0.107890333953238,1.28511447607396,0.263347371717087,0.574535976865671,"TEN1-CDK3"
"CDK3",0.247038612542953,-0.809988646513197,1.04667657117377,0.312181672290107,0.622206171437174,"CDK3"
"EVPL",-0.658496518850955,-3.17906089099983,1.86848195576919,0.175411404190056,0.472886237792617,"EVPL"
"SRP68",-0.1251694353817,5.70922422127205,4.24736231250759,0.0454818032487724,0.24436784178257,"SRP68"
"ZACN",0.0995223184163569,-1.35711909258264,0.134177809140994,0.716009781060621,0.882446556956764,"ZACN"
"GALR2",0.561933119072981,-1.72803226018943,3.23271159613507,0.079251945436161,0.320569987131023,"GALR2"
"EXOC7",0.0865117125611397,7.24048436681476,1.6400220972239,0.207286392284159,0.511127713021592,"EXOC7"
"FOXJ1",0.864475865504394,1.96789527008123,1.70177886816457,0.199775327699341,0.501436815460741,"FOXJ1"
"RNF157-AS1",0.150971949673462,2.45184432833784,1.15208218838359,0.289188173642407,0.600531247056201,"RNF157-AS1"
"RNF157",-0.020579318916478,7.84184792092263,0.0559140572470835,0.814213642895465,0.929922855566794,"RNF157"
"ATF4P3",-0.393825178299656,-1.20600335915019,2.83691838830542,0.0996829078985011,0.35781854650777,"ATF4P3"
"UBALD2",0.0402844051492581,4.06195851989989,0.117228211856062,0.733752595007428,0.890781668599024,"UBALD2"
"QRICH2",0.134305313647743,4.96358635951158,2.6653124296275,0.109966266827346,0.376310802658464,"QRICH2"
"PRPSAP1",0.0594975570299475,5.7984725989613,0.896233873861506,0.349160022516342,0.65265267743929,"PRPSAP1"
"SPHK1",-0.0617011636033619,-0.318235850208505,0.0131084647744958,0.909420995270954,0.971918298633033,"SPHK1"
"UBE2O",0.0596205658021638,7.45355776078004,1.32881571520205,0.255476182345042,0.566127436180848,"UBE2O"
"RPL7P49",0.861923385906955,-2.77973086367879,2.09403736532238,0.152795488772458,0.443865831075506,"RPL7P49"
"AANAT",0.267928956083037,-2.22683570860899,0.645192215689553,0.425957284706926,0.712002907855354,"AANAT"
"RHBDF2",-1.34745911626727,0.286746758806578,9.05795125607266,0.00449430851866688,0.0766007220098239,"RHBDF2"
"CYGB",-0.00177483220552088,3.65922758788162,0.000111735996720852,0.99161570199206,1,"CYGB"
"PRCD",-0.0623386412832748,1.43118270842758,0.139736291022742,0.710407963543801,0.880063063559235,"PRCD"
"RP11-666A8.8",0.496946017599136,-1.77230821240632,2.54901977174234,0.117719417271481,0.389773074675562,"RP11-666A8.8"
"RP11-666A8.7",0.134535553506003,-1.20823249228739,0.234857297785541,0.630505142308993,0.83875973815443,"RP11-666A8.7"
"RP11-666A8.12",-1.03657522923509,-3.0176895550269,7.55350002687147,0.00751322544206557,0.0971451413767765,"RP11-666A8.12"
"SNHG16",-0.201672971603935,4.38690532115087,3.48912945658754,0.0686971971756206,0.299136751016584,"SNHG16"
"SNORD1B",0.547821797458224,-3.3575919851148,1.78322310175351,0.185110551767164,0.485877404564554,"SNORD1B"
"ST6GALNAC2",0.116035380498502,-0.0577068648395441,0.370123233089382,0.546202265209142,0.789148995497364,"ST6GALNAC2"
"ST6GALNAC1",0.481607055571386,-3.22975384069506,0.872573763786064,0.35294327595101,0.656132690658223,"ST6GALNAC1"
"RP11-318A15.2",-0.0160042775564292,-0.946407803455076,0.00508780354468732,0.943479001672827,0.985778280098832,"RP11-318A15.2"
"MXRA7",-0.218327206190747,7.71367969168603,7.950752581777,0.00727966546584977,0.0959261501273067,"MXRA7"
"JMJD6",-0.125665803421574,5.63203301809755,3.23942574794353,0.0790067735525614,0.320115450483646,"JMJD6"
"METTL23",-0.0284604926707635,2.55196836667512,0.127834535400413,0.722462575756017,0.885420705405226,"METTL23"
"SRSF2",-0.179932726319174,6.15885384370343,10.9040857923856,0.00195442880100633,0.0498933618087223,"SRSF2"
"MFSD11",-0.10296849729525,4.45713834184397,2.63591090810702,0.111887572608576,0.380095622389936,"MFSD11"
"RNU6-97P",0.648064664081755,-3.36208631480831,1.52884799253735,0.219517542234948,0.524704543846254,"RNU6-97P"
"CTD-2246P4.1",0.232760104117944,-1.97250530114654,0.278233140205486,0.600549509067704,0.82378441925485,"CTD-2246P4.1"
"LINC00868",2.22598771687225,-3.84434975927253,4.62781335616893,0.0344676501896774,0.212414132752199,"LINC00868"
"MGAT5B",-0.106253546030546,7.05934141032378,1.19924553193357,0.279656769966186,0.590576819743674,"MGAT5B"
"RP11-87G24.3",0.172043878063853,0.721251427379188,0.840220734380621,0.364528880035985,0.665609618928577,"RP11-87G24.3"
"RP11-87G24.6",0.392422035159273,-1.30398865346053,1.19369728142918,0.280892716141448,0.591673676274531,"RP11-87G24.6"
"LINC00338",-0.108523705529289,3.48346512108716,1.21921669876022,0.27574436568104,0.587115554375444,"LINC00338"
"SEC14L1",-0.159012752411754,7.13193686395529,2.69145523559676,0.108289387849997,0.373641526737776,"SEC14L1"
"AC015815.6",0.339349069164956,-2.47353861705022,0.944916210032268,0.335592479322485,0.641125428224939,"AC015815.6"
"AC015815.2",-0.169868665431341,-3.23042141534587,0.144392680126437,0.704904657855612,0.877445224766823,"AC015815.2"
"RNU4-47P",-0.516323118724391,-3.86886300032312,0.548229605922667,0.460946619631915,0.737965063462129,"RNU4-47P"
"CYCSP40",-0.120057377546674,-3.75123588388114,0.024306669387769,0.876411354688253,0.956324699669043,"CYCSP40"
"RP11-285E9.6",-3.2434293806448,-3.87231539139606,11.6934304448891,0.00149056186784948,0.0433123713165362,"RP11-285E9.6"
"SEPT9",-0.166445214106128,7.49811201111727,2.55548919335081,0.117341179703342,0.389104135938752,"SEPT9"
"RP11-936I5.1",-1.10781335143867,-3.57628161413824,4.16471617159404,0.0438768107711576,0.239713571813867,"RP11-936I5.1"
"RP11-75C10.7",0.0708577920752105,-3.79070239779855,0.0187346918068597,0.891405795146247,0.963712407560901,"RP11-75C10.7"
"RP11-75C10.9",-0.0632875415606261,-2.1442976112836,0.0405925446825075,0.841239240888754,0.941610556622162,"RP11-75C10.9"
"RP11-13K12.2",0.798126080067627,-2.80978437148795,3.19870456906293,0.0783968938430124,0.318831040795389,"RP11-13K12.2"
"RP11-13K12.1",-0.68025209650261,-0.780689159149344,4.28475864517196,0.0447007637072859,0.242028672059147,"RP11-13K12.1"
"RP11-13K12.5",-0.595980751092565,-1.30350751515705,3.04002711035647,0.0886953605561897,0.338814513205555,"RP11-13K12.5"
"TNRC6C",0.118672272771958,6.42878295938946,1.59336089340479,0.213748368369692,0.518458419435563,"TNRC6C"
"TNRC6C-AS1",1.32774100154533,-2.29742741816824,5.28522217585386,0.0254056714586247,0.18304124566913,"TNRC6C-AS1"
"TMC6",0.358857448230777,1.25379516708747,0.879347607511457,0.353901158184795,0.656890664549834,"TMC6"
"TMC8",-0.103192987282726,-0.823143174792968,0.190012150027657,0.665160248494062,0.856821377383665,"TMC8"
"SYNGR2",-0.216979417260014,3.16637339054209,1.89601100255926,0.175755941353914,0.473028885676331,"SYNGR2"
"TK1",-1.35064571522631,0.914922137255981,4.32510779441781,0.0442182161235728,0.240590685411406,"TK1"
"AFMID",0.653016687424801,-0.23894859008371,1.64739144728007,0.206625275633444,0.510205837184594,"AFMID"
"BIRC5",-1.03089682093026,0.344893272318537,2.64666982937881,0.111817536073836,0.380010713986279,"BIRC5"
"TMEM235",0.648509436983558,-3.71952683291974,0.535150077254919,0.466202613606665,0.741547076472338,"TMEM235"
"THA1P",0.979906563948141,0.879754602750741,7.32929508439118,0.00978046225848301,0.110754419607622,"THA1P"
"RP11-219G17.4",1.20110415749247,2.68091990018112,6.58738102677966,0.0142009731316365,0.134820243026874,"RP11-219G17.4"
"AC061992.2",-1.29733116667677,-4.14139444957262,1.89294997201011,0.176393263904301,0.474095530183056,"AC061992.2"
"SOCS3",1.17778404827875,4.21856911767262,4.75923722121481,0.0353333389901296,0.214536558276341,"SOCS3"
"RP11-806H10.4",0.949314208644647,-1.23778272537143,3.01803579467117,0.0897681203400033,0.340612183170013,"RP11-806H10.4"
"RN7SL236P",2.11964742898788,-3.72035428555645,4.52643494647514,0.0364855459453552,0.218426971949229,"RN7SL236P"
"PGS1",0.0745011646215638,5.50379040271153,1.53334968257082,0.222425514505739,0.52799335745178,"PGS1"
"DNAH17",0.241872123765047,2.5712642005308,5.89346923861498,0.019522834687658,0.159989582856823,"DNAH17"
"AC061992.1",-0.0979095880259308,-2.50258638642362,0.1323043676967,0.717550894491919,0.883185864629761,"AC061992.1"
"RP11-559N14.5",-0.924942873219957,-4.20420085240011,1.05496787488978,0.312491733274441,0.622616206914351,"RP11-559N14.5"
"CYTH1",-0.0266596789680683,6.60456699161509,0.310328814181616,0.580408581770795,0.810890019003065,"CYTH1"
"RNU6-638P",-0.212368034101347,-2.64254055703073,0.303520589056945,0.583924906969443,0.812975528507686,"RNU6-638P"
"USP36",-0.0106494455795664,5.15007954776352,0.0295728021119936,0.864281623774812,0.951098082984193,"USP36"
"RPL9P29",0.354805882473283,0.592941141040442,4.03461831216201,0.0509887939137562,0.258233021258302,"RPL9P29"
"TIMP2",-0.213857454559775,7.82361831908841,6.84602536739884,0.0122606535734005,0.124179460460445,"TIMP2"
"DDC8",0.256596155805071,-1.21775309861642,0.341537791160777,0.562117360286199,0.799552055949524,"DDC8"
"CTD-2373H9.5",0.232075787963415,-2.61013220864909,0.233020693854576,0.631189391045026,0.839074623004667,"CTD-2373H9.5"
"LGALS3BP",-0.00348150850857634,7.00388394230908,0.00139537209390778,0.970377599766225,0.995510954835409,"LGALS3BP"
"CANT1",-0.131688785631465,5.64357382545908,2.93202799091752,0.0941468599771396,0.348603695813971,"CANT1"
"C1QTNF1-AS1",1.26410658510466,-3.81574055585754,2.49770360094002,0.117637476104965,0.389741989604776,"C1QTNF1-AS1"
"C1QTNF1",0.196966064742204,2.37324548064545,1.15930771345351,0.2877011520326,0.59873278105847,"C1QTNF1"
"ENGASE",0.0333595870647699,5.9948214395221,0.182458590447751,0.671431077425388,0.86067645383138,"ENGASE"
"RBFOX3",-0.161739528035715,6.51677526892242,1.26378232878669,0.26731409452544,0.578518897907231,"RBFOX3"
"RP11-398J5.1",-0.536794225196753,-3.26229994003209,1.40524620861694,0.239040510318538,0.546130939118523,"RP11-398J5.1"
"CTD-2116F7.1",-0.320444672031076,-3.34350937731701,0.249552929912373,0.618568892435713,0.832695536839443,"CTD-2116F7.1"
"CBX2",0.0575820458817729,5.28276550274794,0.162087715836535,0.689265134503896,0.869523774591716,"CBX2"
"CBX8",-0.0653036414446156,4.05614572672183,0.87778186316724,0.354118312397967,0.656983523553659,"CBX8"
